"Timestamp","Conductivity (uS/cm)","Specific Conductance (uS/cm)","Dissolved Oxygen (mg/L)","pH_1 (Units)","Temperature (C)","Comment","Site","Folder","Unit ID"
"9/30/2017 10:13:26","135.9","142.9","7.04","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:13:31","136","143","7.04","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:13:36","136","142.9","7","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:13:41","135.9","142.9","7.02","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:13:46","136","142.9","7.03","6.9","22.5","","LYON","LYON","STD"
"9/30/2017 10:13:51","135.9","142.8","7","6.9","22.5","","LYON","LYON","STD"
"9/30/2017 10:13:56","136","142.9","6.96","6.9","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:01","135.9","142.8","6.97","6.9","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:06","135.9","142.8","6.98","6.9","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:11","135.9","142.8","6.95","6.9","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:16","136.1","143","6.91","6.9","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:21","136","142.9","6.91","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:26","136","142.9","6.93","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:31","136","142.9","6.96","6.9","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:36","136.1","143","7.05","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:41","136.1","143","7.05","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:46","136.1","143","7.02","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:51","136.1","142.9","7.01","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:14:56","136","142.9","7.06","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:01","136.1","142.9","7.07","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:06","136.1","142.9","7.01","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:11","136.2","143","6.98","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:16","136.3","143.1","7.02","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:21","136.1","142.9","7.04","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:26","136.1","142.9","7.06","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:31","136","142.8","7.05","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:36","136.1","142.9","7","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:41","136.3","143.1","7.01","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:46","136.2","143","7.04","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:51","136","142.9","7.04","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:15:56","136.1","142.9","7.05","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:16:01","136.1","142.9","7.04","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:16:06","136","142.9","7.01","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:16:11","136.2","143.1","7","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:16:16","136.1","143","7.01","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:16:21","136","142.9","7","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:16:26","136","143","7.01","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:16:31","136","142.9","7.03","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:16:36","136","142.9","7.08","6.89","22.5","","LYON","LYON","STD"
"9/30/2017 10:16:41","136.1","143","7.12","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:16:46","136","143","7.1","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:16:51","135.9","142.9","7.09","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:16:56","135.9","143","7.04","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:01","135.8","142.8","7.01","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:06","135.9","142.9","7.08","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:11","136","143","7.13","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:16","135.9","143","7.13","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:21","135.9","143","7.09","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:26","135.9","142.9","7.08","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:31","135.9","142.9","7.08","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:36","135.9","143","7.04","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:41","136","143","7.03","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:46","135.9","143","7.02","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:51","136","143","7.05","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:17:56","135.8","142.9","7.09","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:01","135.9","142.9","7.14","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:06","135.9","143","7.15","6.89","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:11","135.9","143","7.14","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:16","135.9","143","7.09","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:21","135.8","142.9","7.05","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:26","135.9","143","7.08","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:31","135.9","143","7.13","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:36","136","143","7.08","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:41","135.9","143","7.04","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:46","136","143","7.02","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:51","135.9","142.9","7.06","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:18:56","135.9","142.9","7.08","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:19:01","136","143","7.1","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:19:06","135.9","142.9","7.14","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:19:11","136","142.9","7.12","6.88","22.4","","LYON","LYON","STD"
"9/30/2017 10:19:16","136","142.9","7.08","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:19:21","136.1","143","7.1","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:19:26","136.1","143.1","7.11","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:19:31","136.1","143","7.1","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:19:36","136.1","143","7.09","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:19:41","136.2","143","7.1","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:19:46","136.1","143","7.09","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:19:51","136.2","143","7.07","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:19:56","136.3","143","7.12","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:20:01","136.3","143","7.14","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:20:06","136.3","143","7.09","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:20:11","136.2","142.9","7.02","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:20:16","136.3","143","6.96","6.88","22.5","","LYON","LYON","STD"
"9/30/2017 10:20:21","136.3","143","6.98","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:20:26","136.5","143.1","7.07","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:20:31","136.3","143","7.09","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:20:36","136.2","142.9","7.08","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:20:41","136.3","143","7.1","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:20:46","136.4","143","7.12","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:20:51","136.4","143","7.07","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:20:56","136.6","143.2","7.01","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:01","136.5","143.1","6.95","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:06","136.4","143","6.92","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:11","136.4","143","7.01","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:16","136.4","143","7.06","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:21","136.5","143","7.07","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:26","136.6","143.2","7.04","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:31","136.5","143.1","7.07","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:36","136.5","143","7.12","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:41","136.5","143","7.1","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:46","136.4","142.9","7.06","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:51","136.4","143","7.1","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:21:56","136.5","143","7.15","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:01","136.4","143","7.13","6.88","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:06","136.5","143","7.08","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:11","136.6","143.1","7.09","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:16","136.4","143","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:21","136.6","143.1","7.16","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:26","136.5","143.1","7.14","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:31","136.6","143.1","7.07","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:36","136.5","143","7.05","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:41","136.6","143","7.04","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:46","136.6","143.1","7.03","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:51","136.6","143.1","7.05","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:22:56","136.6","143.1","7.11","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:01","136.6","143.1","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:06","136.5","143.1","7.16","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:11","136.6","143.1","7.14","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:16","136.6","143.1","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:21","136.7","143.2","7.11","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:26","136.5","143.1","7.14","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:31","136.6","143.2","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:36","136.6","143.1","7.08","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:41","136.5","143.1","7.05","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:46","136.5","143","7.08","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:51","136.4","143","7.07","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:23:56","136.5","143.1","7.02","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:01","136.5","143.1","7.03","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:06","136.6","143.1","7.04","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:11","136.5","143.1","7.08","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:16","136.5","143.1","7.09","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:21","136.4","143","7.09","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:26","136.5","143.1","7.05","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:31","136.5","143.1","7.03","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:36","136.6","143.1","7.01","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:41","136.5","143","7.04","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:46","136.6","143.1","7.08","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:51","136.5","143.1","7.07","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:24:56","136.6","143.1","7.09","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:01","136.6","143.1","7.1","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:06","136.6","143.1","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:11","136.6","143.1","7.15","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:16","136.6","143.1","7.12","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:21","136.6","143.1","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:26","136.5","143.1","7.16","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:31","136.6","143.1","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:36","136.7","143.2","7.07","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:41","136.6","143.2","7.05","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:46","136.6","143.1","7.09","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:51","136.6","143.1","7.15","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:25:56","136.6","143.1","7.14","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:01","136.7","143.2","7.15","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:06","136.6","143.1","7.16","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:11","136.6","143.1","7.16","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:16","136.7","143.2","7.16","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:21","136.6","143.1","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:26","136.6","143.1","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:31","136.8","143.3","7.16","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:36","136.8","143.3","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:41","136.8","143.3","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:46","136.8","143.2","7.15","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:51","136.9","143.4","7.16","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:26:56","136.8","143.3","7.15","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:01","136.7","143.1","7.11","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:06","136.7","143.1","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:11","136.7","143.2","7.14","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:16","136.8","143.2","7.15","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:21","136.8","143.3","7.16","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:26","136.8","143.3","7.14","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:31","136.8","143.3","7.08","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:36","136.8","143.2","7.06","6.87","22.7","","LYON","LYON","STD"
"9/30/2017 10:27:41","136.9","143.3","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:46","136.8","143.3","7.14","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:51","136.9","143.4","7.1","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:27:56","136.8","143.3","7.07","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:01","136.8","143.3","7.08","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:06","136.9","143.4","7.13","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:11","136.9","143.4","7.12","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:16","136.8","143.3","7.12","6.87","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:21","136.9","143.3","7.09","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:26","136.9","143.4","7.06","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:31","137","143.5","7.03","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:36","137","143.5","7.09","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:41","137","143.5","7.14","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:46","136.7","143.1","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:28:51","136.6","143.1","7.07","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:28:56","136.9","143.3","6.96","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:01","137","143.4","6.94","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:06","136.9","143.3","7.05","6.87","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:11","136.9","143.4","7.05","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:16","137","143.4","7.02","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:21","137","143.5","6.97","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:26","137","143.4","6.95","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:31","137","143.4","7.02","6.87","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:36","137.1","143.5","7.02","6.87","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:41","137.1","143.6","7.07","6.87","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:46","137.1","143.6","7.1","6.87","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:51","137.2","143.6","7.11","6.87","22.7","","LYON","LYON","STD"
"9/30/2017 10:29:56","137.1","143.5","7.11","6.87","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:01","137.2","143.6","7.09","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:06","137.2","143.5","7.13","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:11","137.3","143.6","7.09","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:16","137.4","143.8","7.04","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:21","137.5","143.8","7.06","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:26","137.3","143.7","7.07","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:31","137.4","143.8","7.02","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:36","137.5","143.8","6.99","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:41","137.4","143.7","7.06","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:46","137.5","143.9","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:51","137.5","143.9","7.13","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:30:56","137.6","144.1","7.15","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:01","137.6","144","7.14","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:06","137.6","143.9","7.1","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:11","137.9","144.3","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:16","137.9","144.3","7.1","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:21","138","144.4","7.12","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:26","138.1","144.4","7.11","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:31","138.1","144.5","7.07","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:36","138.1","144.5","7.04","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:41","138.2","144.6","7.04","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:46","138.2","144.7","7.05","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:51","138.2","144.6","7.05","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:31:56","138.1","144.5","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:01","138.2","144.6","7.11","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:06","138.3","144.7","7.09","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:11","138.3","144.8","7.09","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:16","138.4","144.9","7.09","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:21","138.4","144.8","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:26","138.4","144.8","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:31","138.4","144.8","7.06","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:36","138.5","145","7.01","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:41","138.6","145.1","7.01","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:46","138.7","145.1","7.06","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:51","138.7","145.1","7.1","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:32:56","138.6","145.1","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:01","138.7","145.1","7.05","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:06","138.7","145.2","7.06","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:11","138.8","145.3","7.1","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:16","138.9","145.4","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:21","138.8","145.2","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:26","138.9","145.4","7.1","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:31","139","145.5","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:36","138.9","145.4","7.09","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:41","139.1","145.6","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:46","139.1","145.6","7.04","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:51","139.1","145.6","7.06","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:33:56","139.2","145.7","7.12","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:01","139.3","145.8","7.11","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:06","139.3","145.8","7.07","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:11","139.5","146","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:16","139.4","145.8","7.09","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:21","139.4","145.9","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:26","139.6","146","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:31","139.5","145.9","7.06","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:36","139.6","146","7.05","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:41","139.7","146.1","7.01","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:46","139.7","146.1","7","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:51","139.7","146.2","7.03","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:34:56","139.8","146.2","7.06","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:01","139.6","146","7.07","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:06","139.8","146.2","7.09","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:11","139.8","146.2","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:16","139.8","146.1","6.99","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:21","139.8","146.1","6.95","6.85","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:26","139.7","146.1","6.98","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:31","139.8","146.2","7","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:36","139.8","146.2","7.03","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:41","139.8","146.3","7.05","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:46","139.9","146.4","7.07","6.85","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:51","139.9","146.3","7.04","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:35:56","139.9","146.4","7.02","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:01","140.1","146.6","7.04","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:06","140","146.4","7.01","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:11","140.1","146.5","6.99","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:16","140","146.5","6.97","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:21","140","146.4","6.96","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:26","140.1","146.5","6.99","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:31","140.1","146.5","7.08","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:36","139.9","146.4","7.09","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:41","140","146.5","7.04","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:46","140.1","146.6","6.97","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:51","140.1","146.5","6.95","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:36:56","140","146.5","7.03","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:01","140.1","146.6","7.06","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:06","139.9","146.3","7.01","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:11","140","146.5","6.96","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:16","140.1","146.6","7.03","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:21","140.1","146.6","7.1","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:26","140.1","146.6","7.13","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:31","140","146.5","7.1","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:36","140","146.5","7.04","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:41","140","146.5","6.98","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:46","140","146.6","6.99","6.86","22.7","","LYON","LYON","STD"
"9/30/2017 10:37:51","139.9","146.6","7.06","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:37:56","139.9","146.5","7.03","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:01","139.8","146.5","7.07","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:06","139.9","146.6","7.08","6.86","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:11","139.8","146.5","7.04","6.85","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:16","139.9","146.6","7.01","6.85","22.6","","LYON","LYON","STD"
"9/30/2017 10:38:21","139.8","146.5","7.02","6.85","22.6","","LYON","LYON","STD"
